STATION,NAME,DATE,TAVG,TMAX,TMIN
TX000038987,"GYSHGY, TX",1/7/1970,33,44,32
TX000038987,"GYSHGY, TX",1/8/1970,34,36,32
TX000038987,"GYSHGY, TX",1/9/1970,34,38,32
TX000038987,"GYSHGY, TX",1/10/1970,38,47,34
TX000038987,"GYSHGY, TX",1/11/1970,40,58,27
TX000038987,"GYSHGY, TX",1/12/1970,34,45,27
TX000038987,"GYSHGY, TX",1/13/1970,27,30,25
TX000038987,"GYSHGY, TX",1/14/1970,20,37,10
TX000038987,"GYSHGY, TX",1/15/1970,30,40,20
TX000038987,"GYSHGY, TX",1/16/1970,31,48,21
TX000038987,"GYSHGY, TX",1/17/1970,33,47,25
TX000038987,"GYSHGY, TX",1/18/1970,38,53,29
TX000038987,"GYSHGY, TX",1/19/1970,38,50,29
TX000038987,"GYSHGY, TX",1/20/1970,36,46,30
TX000038987,"GYSHGY, TX",1/21/1970,40,54,30
TX000038987,"GYSHGY, TX",1/22/1970,42,61,29
TX000038987,"GYSHGY, TX",1/23/1970,48,62,36
TX000038987,"GYSHGY, TX",1/24/1970,46,58,35
TX000038987,"GYSHGY, TX",1/25/1970,39,46,34
TX000038987,"GYSHGY, TX",1/26/1970,38,41,34
TX000038987,"GYSHGY, TX",1/27/1970,38,42,34
TX000038987,"GYSHGY, TX",1/28/1970,39,46,29
TX000038987,"GYSHGY, TX",1/29/1970,27,31,24
TX000038987,"GYSHGY, TX",1/30/1970,31,48,18
TX000038987,"GYSHGY, TX",1/31/1970,44,56,31
TX000038987,"GYSHGY, TX",2/1/1970,42,57,30
TX000038987,"GYSHGY, TX",2/2/1970,40,58,27
TX000038987,"GYSHGY, TX",2/3/1970,37,49,30
TX000038987,"GYSHGY, TX",2/4/1970,43,62,29
TX000038987,"GYSHGY, TX",2/5/1970,56,67,47
TX000038987,"GYSHGY, TX",2/6/1970,44,54,35
TX000038987,"GYSHGY, TX",2/7/1970,40,59,28
TX000038987,"GYSHGY, TX",2/8/1970,47,70,28
TX000038987,"GYSHGY, TX",2/9/1970,59,73,43
TX000038987,"GYSHGY, TX",2/10/1970,63,78,50
TX000038987,"GYSHGY, TX",2/11/1970,49,58,38
TX000038987,"GYSHGY, TX",2/12/1970,53,74,34
TX000038987,"GYSHGY, TX",2/13/1970,58,79,39
TX000038987,"GYSHGY, TX",2/14/1970,60,69,54
TX000038987,"GYSHGY, TX",2/15/1970,50,56,45
TX000038987,"GYSHGY, TX",2/16/1970,46,55,35
TX000038987,"GYSHGY, TX",2/17/1970,45,51,42
TX000038987,"GYSHGY, TX",2/18/1970,52,67,44
TX000038987,"GYSHGY, TX",2/19/1970,60,70,51
TX000038987,"GYSHGY, TX",2/20/1970,47,62,41
TX000038987,"GYSHGY, TX",2/21/1970,43,53,36
TX000038987,"GYSHGY, TX",2/22/1970,45,61,30
TX000038987,"GYSHGY, TX",2/23/1970,49,56,44
TX000038987,"GYSHGY, TX",2/24/1970,41,46,37
TX000038987,"GYSHGY, TX",2/25/1970,43,52,38
TX000038987,"GYSHGY, TX",2/26/1970,42,53,34
TX000038987,"GYSHGY, TX",2/27/1970,40,47,37
TX000038987,"GYSHGY, TX",2/28/1970,42,51,37
TX000038987,"GYSHGY, TX",3/1/1970,42,59,27
TX000038987,"GYSHGY, TX",3/2/1970,50,75,31
TX000038987,"GYSHGY, TX",3/3/1970,56,79,37
TX000038987,"GYSHGY, TX",3/4/1970,54,72,40
TX000038987,"GYSHGY, TX",3/5/1970,48,58,35
TX000038987,"GYSHGY, TX",3/6/1970,42,51,31
TX000038987,"GYSHGY, TX",3/7/1970,42,51,36
TX000038987,"GYSHGY, TX",3/8/1970,39,41,36
TX000038987,"GYSHGY, TX",3/9/1970,42,50,37
TX000038987,"GYSHGY, TX",3/10/1970,41,54,29
TX000038987,"GYSHGY, TX",3/11/1970,44,54,36
TX000038987,"GYSHGY, TX",3/12/1970,39,47,34
TX000038987,"GYSHGY, TX",3/13/1970,37,43,32
TX000038987,"GYSHGY, TX",3/14/1970,35,47,24
TX000038987,"GYSHGY, TX",3/15/1970,41,51,35
TX000038987,"GYSHGY, TX",3/16/1970,41,52,30
TX000038987,"GYSHGY, TX",3/17/1970,44,53,40
TX000038987,"GYSHGY, TX",3/18/1970,50,69,32
TX000038987,"GYSHGY, TX",3/19/1970,62,78,47
TX000038987,"GYSHGY, TX",3/20/1970,67,72,59
TX000038987,"GYSHGY, TX",3/21/1970,53,59,47
TX000038987,"GYSHGY, TX",3/22/1970,52,71,37
TX000038987,"GYSHGY, TX",3/23/1970,64,88,48
TX000038987,"GYSHGY, TX",3/24/1970,57,61,50
TX000038987,"GYSHGY, TX",3/25/1970,45,50,42
TX000038987,"GYSHGY, TX",3/26/1970,45,55,34
TX000038987,"GYSHGY, TX",3/27/1970,47,60,34
TX000038987,"GYSHGY, TX",3/28/1970,49,64,35
TX000038987,"GYSHGY, TX",3/29/1970,52,75,31
TX000038987,"GYSHGY, TX",3/30/1970,58,81,40
TX000038987,"GYSHGY, TX",3/31/1970,61,81,46
TX000038987,"GYSHGY, TX",4/1/1970,62,80,45
TX000038987,"GYSHGY, TX",4/2/1970,59,72,46
TX000038987,"GYSHGY, TX",4/3/1970,59,68,53
TX000038987,"GYSHGY, TX",4/4/1970,61,71,49
TX000038987,"GYSHGY, TX",4/5/1970,68,82,56
TX000038987,"GYSHGY, TX",4/6/1970,71,89,54
TX000038987,"GYSHGY, TX",4/7/1970,68,88,52
TX000038987,"GYSHGY, TX",4/8/1970,69,91,51
TX000038987,"GYSHGY, TX",4/9/1970,64,73,55
TX000038987,"GYSHGY, TX",4/10/1970,53,64,49
TX000038987,"GYSHGY, TX",4/11/1970,61,78,52
TX000038987,"GYSHGY, TX",4/12/1970,62,76,48
TX000038987,"GYSHGY, TX",4/13/1970,56,69,52
TX000038987,"GYSHGY, TX",4/14/1970,56,68,44
TX000038987,"GYSHGY, TX",4/15/1970,61,78,46
TX000038987,"GYSHGY, TX",4/16/1970,63,80,46
TX000038987,"GYSHGY, TX",4/17/1970,63,75,52
TX000038987,"GYSHGY, TX",4/18/1970,65,80,51
TX000038987,"GYSHGY, TX",4/19/1970,71,95,52
TX000038987,"GYSHGY, TX",4/20/1970,77,99,61
TX000038987,"GYSHGY, TX",4/21/1970,63,74,59
TX000038987,"GYSHGY, TX",4/22/1970,60,67,55
TX000038987,"GYSHGY, TX",4/23/1970,59,69,52
TX000038987,"GYSHGY, TX",4/24/1970,62,83,51
TX000038987,"GYSHGY, TX",4/25/1970,54,60,47
TX000038987,"GYSHGY, TX",4/26/1970,52,57,49
TX000038987,"GYSHGY, TX",4/27/1970,58,70,49
TX000038987,"GYSHGY, TX",4/28/1970,60,77,41
TX000038987,"GYSHGY, TX",4/29/1970,62,79,43
TX000038987,"GYSHGY, TX",4/30/1970,62,78,44
TX000038987,"GYSHGY, TX",5/1/1970,64,80,45
TX000038987,"GYSHGY, TX",5/2/1970,63,82,45
TX000038987,"GYSHGY, TX",5/3/1970,67,83,49
TX000038987,"GYSHGY, TX",5/4/1970,69,87,51
TX000038987,"GYSHGY, TX",5/5/1970,70,88,51
TX000038987,"GYSHGY, TX",5/6/1970,71,86,56
TX000038987,"GYSHGY, TX",5/7/1970,71,88,52
TX000038987,"GYSHGY, TX",5/8/1970,65,77,50
TX000038987,"GYSHGY, TX",5/9/1970,63,72,55
TX000038987,"GYSHGY, TX",5/10/1970,62,78,46
TX000038987,"GYSHGY, TX",5/11/1970,70,94,48
TX000038987,"GYSHGY, TX",5/12/1970,72,83,58
TX000038987,"GYSHGY, TX",5/13/1970,69,83,53
TX000038987,"GYSHGY, TX",5/14/1970,71,90,51
TX000038987,"GYSHGY, TX",5/15/1970,73,95,51
TX000038987,"GYSHGY, TX",5/16/1970,77,101,53
TX000038987,"GYSHGY, TX",5/17/1970,78,101,56
TX000038987,"GYSHGY, TX",5/18/1970,80,92,59
TX000038987,"GYSHGY, TX",5/19/1970,82,96,68
TX000038987,"GYSHGY, TX",5/20/1970,81,103,60
TX000038987,"GYSHGY, TX",5/21/1970,77,88,58
TX000038987,"GYSHGY, TX",5/22/1970,71,81,63
TX000038987,"GYSHGY, TX",5/23/1970,72,93,51
TX000038987,"GYSHGY, TX",5/24/1970,78,98,57
TX000038987,"GYSHGY, TX",5/25/1970,76,89,60
TX000038987,"GYSHGY, TX",5/26/1970,75,92,54
TX000038987,"GYSHGY, TX",5/27/1970,78,99,57
TX000038987,"GYSHGY, TX",5/28/1970,81,99,61
TX000038987,"GYSHGY, TX",5/29/1970,80,93,62
TX000038987,"GYSHGY, TX",5/30/1970,83,100,63
TX000038987,"GYSHGY, TX",5/31/1970,83,102,62
TX000038987,"GYSHGY, TX",6/1/1970,79,96,60
TX000038987,"GYSHGY, TX",6/2/1970,79,90,62
TX000038987,"GYSHGY, TX",6/3/1970,80,98,62
TX000038987,"GYSHGY, TX",6/4/1970,84,95,65
TX000038987,"GYSHGY, TX",6/5/1970,75,87,58
TX000038987,"GYSHGY, TX",6/6/1970,70,86,49
TX000038987,"GYSHGY, TX",6/7/1970,71,89,48
TX000038987,"GYSHGY, TX",6/8/1970,75,96,50
TX000038987,"GYSHGY, TX",6/9/1970,73,88,59
TX000038987,"GYSHGY, TX",6/10/1970,74,87,63
TX000038987,"GYSHGY, TX",6/11/1970,60,74,54
TX000038987,"GYSHGY, TX",6/12/1970,64,77,48
TX000038987,"GYSHGY, TX",6/13/1970,66,82,45
TX000038987,"GYSHGY, TX",6/14/1970,68,85,48
TX000038987,"GYSHGY, TX",6/15/1970,72,89,53
TX000038987,"GYSHGY, TX",6/16/1970,74,93,52
TX000038987,"GYSHGY, TX",6/17/1970,79,94,57
TX000038987,"GYSHGY, TX",6/18/1970,78,96,57
TX000038987,"GYSHGY, TX",6/19/1970,79,99,57
TX000038987,"GYSHGY, TX",6/20/1970,81,104,59
TX000038987,"GYSHGY, TX",6/21/1970,86,106,66
TX000038987,"GYSHGY, TX",6/22/1970,92,105,71
TX000038987,"GYSHGY, TX",6/23/1970,87,102,65
TX000038987,"GYSHGY, TX",6/24/1970,88,106,65
TX000038987,"GYSHGY, TX",6/25/1970,85,99,64
TX000038987,"GYSHGY, TX",6/26/1970,84,96,68
TX000038987,"GYSHGY, TX",6/27/1970,85,98,69
TX000038987,"GYSHGY, TX",6/28/1970,85,98,68
TX000038987,"GYSHGY, TX",6/29/1970,85,99,66
TX000038987,"GYSHGY, TX",6/30/1970,86,105,62
TX000038987,"GYSHGY, TX",7/1/1970,87,103,66
TX000038987,"GYSHGY, TX",7/2/1970,84,98,69
TX000038987,"GYSHGY, TX",7/3/1970,84,92,71
TX000038987,"GYSHGY, TX",7/4/1970,80,93,61
TX000038987,"GYSHGY, TX",7/5/1970,79,94,60
TX000038987,"GYSHGY, TX",7/6/1970,79,93,60
TX000038987,"GYSHGY, TX",7/7/1970,80,93,65
TX000038987,"GYSHGY, TX",7/8/1970,80,92,63
TX000038987,"GYSHGY, TX",7/9/1970,79,95,58
TX000038987,"GYSHGY, TX",7/10/1970,81,99,62
TX000038987,"GYSHGY, TX",7/11/1970,82,100,62
TX000038987,"GYSHGY, TX",7/12/1970,82,95,65
TX000038987,"GYSHGY, TX",7/13/1970,77,95,56
TX000038987,"GYSHGY, TX",7/14/1970,79,99,58
TX000038987,"GYSHGY, TX",7/15/1970,83,101,61
TX000038987,"GYSHGY, TX",7/16/1970,83,96,71
TX000038987,"GYSHGY, TX",7/17/1970,77,86,63
TX000038987,"GYSHGY, TX",7/18/1970,71,85,57
TX000038987,"GYSHGY, TX",7/19/1970,75,94,58
TX000038987,"GYSHGY, TX",7/20/1970,81,93,66
TX000038987,"GYSHGY, TX",7/21/1970,79,91,62
TX000038987,"GYSHGY, TX",7/22/1970,81,95,65
TX000038987,"GYSHGY, TX",7/23/1970,81,92,66
TX000038987,"GYSHGY, TX",7/24/1970,78,93,60
TX000038987,"GYSHGY, TX",7/25/1970,80,96,62
TX000038987,"GYSHGY, TX",7/26/1970,84,98,68
TX000038987,"GYSHGY, TX",7/27/1970,85,99,66
TX000038987,"GYSHGY, TX",7/28/1970,82,98,61
TX000038987,"GYSHGY, TX",7/29/1970,81,99,59
TX000038987,"GYSHGY, TX",7/30/1970,84,100,62
TX000038987,"GYSHGY, TX",7/31/1970,83,101,62
TX000038987,"GYSHGY, TX",8/1/1970,84,96,73
TX000038987,"GYSHGY, TX",8/2/1970,83,96,66
TX000038987,"GYSHGY, TX",8/3/1970,83,97,66
TX000038987,"GYSHGY, TX",8/4/1970,85,100,66
TX000038987,"GYSHGY, TX",8/5/1970,87,104,65
TX000038987,"GYSHGY, TX",8/6/1970,87,105,67
TX000038987,"GYSHGY, TX",8/7/1970,87,100,70
TX000038987,"GYSHGY, TX",8/8/1970,86,97,73
TX000038987,"GYSHGY, TX",8/9/1970,81,94,63
TX000038987,"GYSHGY, TX",8/10/1970,81,95,61
TX000038987,"GYSHGY, TX",8/11/1970,82,94,64
TX000038987,"GYSHGY, TX",8/12/1970,77,91,55
TX000038987,"GYSHGY, TX",8/13/1970,76,93,56
TX000038987,"GYSHGY, TX",8/14/1970,77,96,55
TX000038987,"GYSHGY, TX",8/15/1970,80,94,61
TX000038987,"GYSHGY, TX",8/16/1970,78,93,57
TX000038987,"GYSHGY, TX",8/17/1970,77,95,57
TX000038987,"GYSHGY, TX",8/18/1970,79,98,58
TX000038987,"GYSHGY, TX",8/19/1970,79,100,59
TX000038987,"GYSHGY, TX",8/20/1970,84,101,62
TX000038987,"GYSHGY, TX",8/21/1970,87,102,68
TX000038987,"GYSHGY, TX",8/22/1970,89,104,73
TX000038987,"GYSHGY, TX",8/23/1970,87,103,68
TX000038987,"GYSHGY, TX",8/24/1970,84,101,64
TX000038987,"GYSHGY, TX",8/25/1970,82,97,65
TX000038987,"GYSHGY, TX",8/26/1970,83,95,66
TX000038987,"GYSHGY, TX",8/27/1970,81,99,63
TX000038987,"GYSHGY, TX",8/28/1970,82,101,62
TX000038987,"GYSHGY, TX",8/29/1970,81,103,58
TX000038987,"GYSHGY, TX",8/30/1970,82,94,68
TX000038987,"GYSHGY, TX",8/31/1970,78,90,64
TX000038987,"GYSHGY, TX",9/1/1970,72,87,55
TX000038987,"GYSHGY, TX",9/2/1970,73,89,56
TX000038987,"GYSHGY, TX",9/3/1970,74,92,54
TX000038987,"GYSHGY, TX",9/4/1970,76,86,57
TX000038987,"GYSHGY, TX",9/5/1970,68,84,50
TX000038987,"GYSHGY, TX",9/6/1970,68,87,50
TX000038987,"GYSHGY, TX",9/7/1970,71,90,52
TX000038987,"GYSHGY, TX",9/8/1970,71,92,51
TX000038987,"GYSHGY, TX",9/9/1970,72,94,51
TX000038987,"GYSHGY, TX",9/10/1970,73,84,65
TX000038987,"GYSHGY, TX",9/11/1970,69,83,52
TX000038987,"GYSHGY, TX",9/12/1970,69,83,54
TX000038987,"GYSHGY, TX",9/13/1970,65,77,51
TX000038987,"GYSHGY, TX",9/14/1970,65,79,49
TX000038987,"GYSHGY, TX",9/15/1970,67,84,48
TX000038987,"GYSHGY, TX",9/16/1970,69,83,50
TX000038987,"GYSHGY, TX",9/17/1970,69,80,58
TX000038987,"GYSHGY, TX",9/18/1970,62,76,44
TX000038987,"GYSHGY, TX",9/19/1970,60,69,45
TX000038987,"GYSHGY, TX",9/20/1970,59,73,42
TX000038987,"GYSHGY, TX",9/21/1970,61,77,44
TX000038987,"GYSHGY, TX",9/22/1970,62,78,44
TX000038987,"GYSHGY, TX",9/23/1970,60,81,41
TX000038987,"GYSHGY, TX",9/24/1970,62,83,41
TX000038987,"GYSHGY, TX",9/25/1970,62,83,42
TX000038987,"GYSHGY, TX",9/26/1970,63,83,44
TX000038987,"GYSHGY, TX",9/27/1970,65,87,45
TX000038987,"GYSHGY, TX",9/28/1970,66,88,45
TX000038987,"GYSHGY, TX",9/29/1970,69,90,46
TX000038987,"GYSHGY, TX",9/30/1970,65,88,44
TX000038987,"GYSHGY, TX",10/1/1970,65,89,45
TX000038987,"GYSHGY, TX",10/2/1970,65,84,46
TX000038987,"GYSHGY, TX",10/3/1970,64,78,50
TX000038987,"GYSHGY, TX",10/4/1970,64,81,47
TX000038987,"GYSHGY, TX",10/5/1970,61,76,45
TX000038987,"GYSHGY, TX",10/6/1970,58,85,38
TX000038987,"GYSHGY, TX",10/7/1970,65,94,43
TX000038987,"GYSHGY, TX",10/8/1970,66,88,45
TX000038987,"GYSHGY, TX",10/9/1970,63,77,48
TX000038987,"GYSHGY, TX",10/10/1970,63,74,53
TX000038987,"GYSHGY, TX",10/11/1970,62,75,48
TX000038987,"GYSHGY, TX",10/12/1970,58,75,42
TX000038987,"GYSHGY, TX",10/13/1970,59,81,40
TX000038987,"GYSHGY, TX",10/14/1970,63,89,42
TX000038987,"GYSHGY, TX",10/15/1970,67,88,50
TX000038987,"GYSHGY, TX",10/16/1970,65,75,52
TX000038987,"GYSHGY, TX",10/17/1970,60,75,45
TX000038987,"GYSHGY, TX",10/18/1970,57,67,44
TX000038987,"GYSHGY, TX",10/19/1970,54,69,41
TX000038987,"GYSHGY, TX",10/20/1970,55,69,41
TX000038987,"GYSHGY, TX",10/21/1970,53,66,38
TX000038987,"GYSHGY, TX",10/22/1970,47,58,33
TX000038987,"GYSHGY, TX",10/23/1970,41,56,27
TX000038987,"GYSHGY, TX",10/24/1970,41,57,26
TX000038987,"GYSHGY, TX",10/25/1970,48,62,33
TX000038987,"GYSHGY, TX",10/26/1970,55,72,42
TX000038987,"GYSHGY, TX",10/27/1970,51,71,33
TX000038987,"GYSHGY, TX",10/28/1970,51,76,32
TX000038987,"GYSHGY, TX",10/29/1970,59,85,36
TX000038987,"GYSHGY, TX",10/30/1970,58,81,40
TX000038987,"GYSHGY, TX",10/31/1970,58,86,40
TX000038987,"GYSHGY, TX",11/1/1970,58,82,41
TX000038987,"GYSHGY, TX",11/2/1970,55,68,42
TX000038987,"GYSHGY, TX",11/3/1970,58,86,36
TX000038987,"GYSHGY, TX",11/4/1970,63,87,45
TX000038987,"GYSHGY, TX",11/5/1970,58,78,44
TX000038987,"GYSHGY, TX",11/6/1970,60,75,45
TX000038987,"GYSHGY, TX",11/7/1970,56,76,41
TX000038987,"GYSHGY, TX",11/8/1970,60,88,37
TX000038987,"GYSHGY, TX",11/9/1970,56,72,40
TX000038987,"GYSHGY, TX",11/10/1970,50,63,39
TX000038987,"GYSHGY, TX",11/11/1970,49,64,38
TX000038987,"GYSHGY, TX",11/12/1970,54,78,38
TX000038987,"GYSHGY, TX",11/13/1970,55,72,41
TX000038987,"GYSHGY, TX",11/14/1970,44,60,40
TX000038987,"GYSHGY, TX",11/15/1970,40,50,34
TX000038987,"GYSHGY, TX",11/16/1970,38,63,23
TX000038987,"GYSHGY, TX",11/17/1970,49,80,28
TX000038987,"GYSHGY, TX",11/18/1970,51,74,35
TX000038987,"GYSHGY, TX",11/19/1970,50,69,35
TX000038987,"GYSHGY, TX",11/20/1970,48,69,33
TX000038987,"GYSHGY, TX",11/21/1970,47,68,31
TX000038987,"GYSHGY, TX",11/22/1970,44,60,30
TX000038987,"GYSHGY, TX",11/23/1970,41,59,27
TX000038987,"GYSHGY, TX",11/24/1970,41,61,24
TX000038987,"GYSHGY, TX",11/25/1970,44,63,31
TX000038987,"GYSHGY, TX",11/26/1970,48,76,29
TX000038987,"GYSHGY, TX",11/27/1970,50,76,33
TX000038987,"GYSHGY, TX",11/28/1970,56,82,36
TX000038987,"GYSHGY, TX",11/29/1970,56,68,45
TX000038987,"GYSHGY, TX",11/30/1970,49,56,43
TX000038987,"GYSHGY, TX",12/1/1970,42,55,33
TX000038987,"GYSHGY, TX",12/2/1970,42,65,26
TX000038987,"GYSHGY, TX",12/3/1970,44,62,30
TX000038987,"GYSHGY, TX",12/4/1970,45,70,27
TX000038987,"GYSHGY, TX",12/5/1970,51,75,33
TX000038987,"GYSHGY, TX",12/6/1970,53,80,33
TX000038987,"GYSHGY, TX",12/7/1970,58,78,37
TX000038987,"GYSHGY, TX",12/8/1970,51,60,42
TX000038987,"GYSHGY, TX",12/9/1970,42,55,31
TX000038987,"GYSHGY, TX",12/10/1970,58,70,42
TX000038987,"GYSHGY, TX",12/11/1970,53,80,35
TX000038987,"GYSHGY, TX",12/12/1970,51,58,42
TX000038987,"GYSHGY, TX",12/13/1970,44,52,35
TX000038987,"GYSHGY, TX",12/14/1970,38,46,34
TX000038987,"GYSHGY, TX",12/15/1970,30,35,27
TX000038987,"GYSHGY, TX",12/16/1970,22,33,9
TX000038987,"GYSHGY, TX",12/17/1970,21,41,8
TX000038987,"GYSHGY, TX",12/18/1970,26,45,15
TX000038987,"GYSHGY, TX",12/19/1970,25,33,20
TX000038987,"GYSHGY, TX",12/20/1970,26,39,18
TX000038987,"GYSHGY, TX",12/21/1970,29,45,17
TX000038987,"GYSHGY, TX",12/22/1970,40,61,27
TX000038987,"GYSHGY, TX",12/23/1970,33,43,26
TX000038987,"GYSHGY, TX",12/24/1970,30,36,
TX000038987,"GYSHGY, TX",12/25/1970,31,47,22
TX000038987,"GYSHGY, TX",12/26/1970,35,48,29
TX000038987,"GYSHGY, TX",12/27/1970,27,35,22
TX000038987,"GYSHGY, TX",12/28/1970,25,29,22
TX000038987,"GYSHGY, TX",12/29/1970,33,54,20
TX000038987,"GYSHGY, TX",12/30/1970,38,58,27
TX000038987,"GYSHGY, TX",12/31/1970,41,66,25
TX000038987,"GYSHGY, TX",1/1/1971,44,59,29
TX000038987,"GYSHGY, TX",1/2/1971,38,58,27
TX000038987,"GYSHGY, TX",1/3/1971,38,61,24
TX000038987,"GYSHGY, TX",1/4/1971,39,65,22
TX000038987,"GYSHGY, TX",1/5/1971,43,74,27
TX000038987,"GYSHGY, TX",1/6/1971,41,56,28
TX000038987,"GYSHGY, TX",1/7/1971,41,63,26
TX000038987,"GYSHGY, TX",1/8/1971,35,42,29
TX000038987,"GYSHGY, TX",1/9/1971,29,38,26
TX000038987,"GYSHGY, TX",1/10/1971,27,30,25
TX000038987,"GYSHGY, TX",1/11/1971,34,51,22
TX000038987,"GYSHGY, TX",1/12/1971,41,56,32
TX000038987,"GYSHGY, TX",1/13/1971,43,65,26
TX000038987,"GYSHGY, TX",1/14/1971,42,57,33
TX000038987,"GYSHGY, TX",1/15/1971,26,33,23
TX000038987,"GYSHGY, TX",1/16/1971,24,30,19
TX000038987,"GYSHGY, TX",1/17/1971,28,36,25
TX000038987,"GYSHGY, TX",1/18/1971,31,43,25
TX000038987,"GYSHGY, TX",1/19/1971,31,36,27
TX000038987,"GYSHGY, TX",1/20/1971,31,33,28
TX000038987,"GYSHGY, TX",1/21/1971,30,37,27
TX000038987,"GYSHGY, TX",1/22/1971,30,39,22
TX000038987,"GYSHGY, TX",1/23/1971,27,30,23
TX000038987,"GYSHGY, TX",1/24/1971,29,31,27
TX000038987,"GYSHGY, TX",1/25/1971,28,36,19
TX000038987,"GYSHGY, TX",1/26/1971,25,36,16
TX000038987,"GYSHGY, TX",1/27/1971,24,37,15
TX000038987,"GYSHGY, TX",1/28/1971,24,39,13
TX000038987,"GYSHGY, TX",1/29/1971,24,35,16
TX000038987,"GYSHGY, TX",1/30/1971,24,36,16
TX000038987,"GYSHGY, TX",1/31/1971,25,38,14
TX000038987,"GYSHGY, TX",2/1/1971,25,34,17
TX000038987,"GYSHGY, TX",2/2/1971,28,33,25
TX000038987,"GYSHGY, TX",2/3/1971,33,53,17
TX000038987,"GYSHGY, TX",2/4/1971,41,63,24
TX000038987,"GYSHGY, TX",2/5/1971,43,67,25
TX000038987,"GYSHGY, TX",2/6/1971,45,59,38
TX000038987,"GYSHGY, TX",2/7/1971,46,58,36
TX000038987,"GYSHGY, TX",2/8/1971,47,68,33
TX000038987,"GYSHGY, TX",2/9/1971,33,53,28
TX000038987,"GYSHGY, TX",2/10/1971,40,62,28
TX000038987,"GYSHGY, TX",2/11/1971,45,67,31
TX000038987,"GYSHGY, TX",2/12/1971,42,58,32
TX000038987,"GYSHGY, TX",2/13/1971,45,72,31
TX000038987,"GYSHGY, TX",2/14/1971,67,76,38
TX000038987,"GYSHGY, TX",2/15/1971,39,53,32
TX000038987,"GYSHGY, TX",2/16/1971,43,48,40
TX000038987,"GYSHGY, TX",2/17/1971,49,62,42
TX000038987,"GYSHGY, TX",2/18/1971,44,50,39
TX000038987,"GYSHGY, TX",2/19/1971,45,59,31
TX000038987,"GYSHGY, TX",2/20/1971,45,61,33
TX000038987,"GYSHGY, TX",2/21/1971,47,62,35
TX000038987,"GYSHGY, TX",2/22/1971,52,73,35
TX000038987,"GYSHGY, TX",2/23/1971,59,78,41
TX000038987,"GYSHGY, TX",2/24/1971,51,69,41
TX000038987,"GYSHGY, TX",2/25/1971,40,43,38
TX000038987,"GYSHGY, TX",2/26/1971,40,47,36
TX000038987,"GYSHGY, TX",2/27/1971,41,58,29
TX000038987,"GYSHGY, TX",2/28/1971,51,66,43
TX000038987,"GYSHGY, TX",3/1/1971,46,56,39
TX000038987,"GYSHGY, TX",3/2/1971,42,51,35
TX000038987,"GYSHGY, TX",3/3/1971,42,55,31
TX000038987,"GYSHGY, TX",3/4/1971,45,67,30
TX000038987,"GYSHGY, TX",3/5/1971,54,74,37
TX000038987,"GYSHGY, TX",3/6/1971,43,65,36
TX000038987,"GYSHGY, TX",3/7/1971,41,47,37
TX000038987,"GYSHGY, TX",3/8/1971,43,52,34
TX000038987,"GYSHGY, TX",3/9/1971,51,67,37
TX000038987,"GYSHGY, TX",3/10/1971,61,74,43
TX000038987,"GYSHGY, TX",3/11/1971,66,78,52
TX000038987,"GYSHGY, TX",3/12/1971,69,85,51
TX000038987,"GYSHGY, TX",3/13/1971,69,88,49
TX000038987,"GYSHGY, TX",3/14/1971,67,91,47
TX000038987,"GYSHGY, TX",3/15/1971,70,94,48
TX000038987,"GYSHGY, TX",3/16/1971,52,80,45
TX000038987,"GYSHGY, TX",3/17/1971,49,67,35
TX000038987,"GYSHGY, TX",3/18/1971,56,80,41
TX000038987,"GYSHGY, TX",3/19/1971,62,86,42
TX000038987,"GYSHGY, TX",3/20/1971,65,91,42
TX000038987,"GYSHGY, TX",3/21/1971,51,66,47
TX000038987,"GYSHGY, TX",3/22/1971,43,50,37
TX000038987,"GYSHGY, TX",3/23/1971,45,51,41
TX000038987,"GYSHGY, TX",3/24/1971,42,48,36
TX000038987,"GYSHGY, TX",3/25/1971,45,51,42
TX000038987,"GYSHGY, TX",3/26/1971,52,69,40
TX000038987,"GYSHGY, TX",3/27/1971,57,79,39
TX000038987,"GYSHGY, TX",3/28/1971,63,87,42
TX000038987,"GYSHGY, TX",3/29/1971,67,90,49
TX000038987,"GYSHGY, TX",3/30/1971,60,71,49
TX000038987,"GYSHGY, TX",3/31/1971,60,75,52
TX000038987,"GYSHGY, TX",4/1/1971,65,85,52
TX000038987,"GYSHGY, TX",4/2/1971,62,72,56
TX000038987,"GYSHGY, TX",4/3/1971,48,62,44
TX000038987,"GYSHGY, TX",4/4/1971,47,53,44
TX000038987,"GYSHGY, TX",4/5/1971,50,59,42
TX000038987,"GYSHGY, TX",4/6/1971,53,66,40
TX000038987,"GYSHGY, TX",4/7/1971,58,69,51
TX000038987,"GYSHGY, TX",4/8/1971,58,72,50
TX000038987,"GYSHGY, TX",4/9/1971,53,64,50
TX000038987,"GYSHGY, TX",4/10/1971,48,59,38
TX000038987,"GYSHGY, TX",4/11/1971,52,63,43
TX000038987,"GYSHGY, TX",4/12/1971,51,57,45
TX000038987,"GYSHGY, TX",4/13/1971,58,78,44
TX000038987,"GYSHGY, TX",4/14/1971,68,88,56
TX000038987,"GYSHGY, TX",4/15/1971,69,85,56
TX000038987,"GYSHGY, TX",4/16/1971,70,84,58
